<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.AAPL,D,20180709,000000,189.4500000,190.6700000,189.3200000,190.5900000,1301263
US1.AAPL,D,20180710,000000,190.7100000,191.2800000,190.2000000,190.3800000,1136828
US1.AAPL,D,20180711,000000,188.6000000,189.7700000,187.6500000,187.9200000,1531729
US1.AAPL,D,20180712,000000,189.4100000,191.4100000,189.3500000,191.0300000,1286143
US1.AAPL,D,20180713,000000,191.1000000,191.8300000,190.9000000,191.3300000,978709
US1.AAPL,D,20180716,000000,191.6300000,192.6400000,190.4200000,190.9200000,1011805
US1.AAPL,D,20180717,000000,189.7700000,191.8700000,189.2300000,191.5500000,1275570
US1.AAPL,D,20180718,000000,191.7500000,191.7700000,189.9400000,190.4000000,1366003
US1.AAPL,D,20180719,000000,189.8000000,192.5400000,189.7700000,192.0000000,1660647
US1.AAPL,D,20180720,000000,191.9300000,192.4300000,190.1700000,191.6600000,1535734
US1.AAPL,D,20180723,000000,190.8000000,191.9600000,189.5700000,191.6000000,1205731
US1.AAPL,D,20180724,000000,192.2350000,193.6600000,192.0600000,192.9900000,1603263
US1.AAPL,D,20180725,000000,192.9500000,194.8300000,192.4350000,194.8300000,1639081
US1.AAPL,D,20180726,000000,194.6000000,195.9500000,193.6100000,194.2300000,1568779
US1.AAPL,D,20180727,000000,194.9900000,195.1800000,190.1200000,190.9100000,2245646
US1.AAPL,D,20180730,000000,191.9300000,192.1900000,189.0700000,189.9900000,1962244
US1.AAPL,D,20180731,000000,190.2900000,192.1300000,189.3500000,190.6100000,2409053
US1.AAPL,D,20180801,000000,199.1200000,201.7600000,197.3500000,201.6300000,4981895
US1.AAPL,D,20180802,000000,200.4900000,208.3700000,200.3500000,207.4300000,5104848
US1.AAPL,D,20180803,000000,207.0200000,208.7300000,205.4900000,208.0000000,2387992
US1.AAPL,D,20180806,000000,207.9300000,209.2500000,207.0700000,209.0600000,1701639
US1.AAPL,D,20180807,000000,209.3200000,209.4800000,206.7600000,207.1200000,2218184
US1.AAPL,D,20180808,000000,206.0500000,207.8000000,204.5400000,207.2600000,1982061
US1.AAPL,D,20180809,000000,207.2800000,209.7800000,207.2800000,208.9900000,2006633
US1.AAPL,D,20180810,000000,207.3000000,209.1000000,206.6800000,207.5300000,2437109
US1.AAPL,D,20180813,000000,207.8000000,210.9500000,207.7600000,208.8700000,2899486
US1.AAPL,D,20180814,000000,210.1700000,210.5300000,208.2800000,209.7450000,1480820
US1.AAPL,D,20180815,000000,209.0100000,210.7200000,208.3300000,210.1500000,2333481
US1.AAPL,D,20180816,000000,211.8000000,213.8100000,211.4700000,213.4800000,2000139
US1.AAPL,D,20180817,000000,213.4800000,217.9300000,213.2000000,217.6000000,2707632
US1.AAPL,D,20180820,000000,218.1000000,219.1700000,215.1100000,215.4900000,2061548
US1.AAPL,D,20180821,000000,216.7700000,217.1900000,214.0300000,215.0400000,1980188
US1.AAPL,D,20180822,000000,214.1600000,216.3500000,213.8500000,215.0700000,1391455
US1.AAPL,D,20180823,000000,214.6900000,217.0400000,214.6100000,215.5700000,1483603
US1.AAPL,D,20180824,000000,216.4700000,216.8900000,215.1200000,216.1200000,1522002
US1.AAPL,D,20180827,000000,217.0300000,218.7200000,216.3400000,217.9900000,1634979
US1.AAPL,D,20180828,000000,219.0000000,220.5400000,218.9200000,219.8000000,1882624
US1.AAPL,D,20180829,000000,220.1600000,223.4600000,219.4200000,222.9800000,2230767
US1.AAPL,D,20180830,000000,223.2500000,228.2600000,222.4100000,225.0700000,3770284
US1.AAPL,D,20180831,000000,226.5200000,228.8700000,226.2400000,227.5400000,3106849
US1.AAPL,D,20180904,000000,228.3900000,229.1700000,226.6400000,228.3300000,1868740
US1.AAPL,D,20180905,000000,228.9900000,229.6600000,225.1100000,226.9000000,2125867
US1.AAPL,D,20180906,000000,226.2400000,227.3100000,221.3200000,223.1100000,2542976
US1.AAPL,D,20180907,000000,221.8600000,225.3700000,220.7100000,221.4400000,2780059
US1.AAPL,D,20180910,000000,221.0000000,221.8200000,216.4700000,218.4700000,2023802
US1.AAPL,D,20180911,000000,217.9000000,224.2900000,216.5600000,223.8900000,2257767
US1.AAPL,D,20180912,000000,224.9000000,225.0000000,219.8400000,221.0300000,2191681
US1.AAPL,D,20180913,000000,223.6000000,228.3500000,222.5700000,226.3900000,2248709
US1.AAPL,D,20180914,000000,225.7500000,226.8400000,222.5700000,223.6400000,1594765
US1.AAPL,D,20180917,000000,222.0200000,222.9200000,218.3200000,218.3700000,1761501
US1.AAPL,D,20180918,000000,217.7900000,221.8100000,217.1400000,218.4000000,1887918
US1.AAPL,D,20180919,000000,218.4900000,219.5600000,215.3000000,218.3200000,1649077
US1.AAPL,D,20180920,000000,220.2900000,222.2800000,219.2100000,220.0000000,1579473
US1.AAPL,D,20180921,000000,221.0100000,221.3500000,217.2900000,217.6500000,2050452
US1.AAPL,D,20180924,000000,216.8200000,221.2500000,216.6600000,220.8300000,1103893
US1.AAPL,D,20180925,000000,219.7500000,222.8000000,219.7000000,222.2100000,1024247
US1.AAPL,D,20180926,000000,221.0800000,223.7400000,219.8300000,220.5500000,1017890
US1.AAPL,D,20180927,000000,223.8300000,226.4400000,223.5700000,225.0900000,1368245
US1.AAPL,D,20180928,000000,224.7700000,225.8300000,224.0700000,225.7600000,1398864
US1.AAPL,D,20181001,000000,228.0200000,229.4100000,226.3500000,227.2700000,1046486
US1.AAPL,D,20181002,000000,227.3200000,230.0000000,226.6800000,229.3000000,1315373
US1.AAPL,D,20181003,000000,230.1300000,233.4500000,229.7800000,232.0300000,1628122
US1.AAPL,D,20181004,000000,230.9900000,232.3500000,226.7400000,227.8700000,2241611
US1.AAPL,D,20181005,000000,227.9600000,228.1700000,220.6300000,224.0700000,1693825
US1.AAPL,D,20181008,000000,222.2200000,224.7800000,220.2200000,223.7600000,1557764
US1.AAPL,D,20181009,000000,223.6000000,227.2600000,222.2600000,226.8700000,1493353
US1.AAPL,D,20181010,000000,225.6100000,226.3400000,216.2400000,216.4800000,1793915
US1.AAPL,D,20181011,000000,214.5000000,219.4800000,212.3400000,214.4800000,2474606
US1.AAPL,D,20181012,000000,220.5700000,222.8800000,216.8500000,222.1600000,1792151
US1.AAPL,D,20181015,000000,221.0200000,221.7800000,217.2800000,217.3000000,1682088
US1.AAPL,D,20181016,000000,219.0000000,222.9300000,216.8200000,222.1200000,1430682
US1.AAPL,D,20181017,000000,222.2450000,222.6200000,219.3500000,221.1800000,1289754
US1.AAPL,D,20181018,000000,217.8600000,219.7300000,214.8800000,216.1700000,1774590
US1.AAPL,D,20181019,000000,218.0100000,221.2600000,217.4400000,219.2600000,1637857
US1.AAPL,D,20181022,000000,218.9400000,223.3400000,218.9400000,220.6100000,1496403
US1.AAPL,D,20181023,000000,215.8300000,223.2500000,214.7500000,222.7400000,1750828
US1.AAPL,D,20181024,000000,222.6100000,224.2300000,214.5500000,215.0200000,2028697
US1.AAPL,D,20181025,000000,217.5200000,221.3600000,216.8100000,219.8100000,1490257
US1.AAPL,D,20181026,000000,215.8900000,220.1800000,212.7000000,216.0400000,2048447
US1.AAPL,D,20181029,000000,219.2300000,219.6700000,207.0500000,212.5400000,2076217
US1.AAPL,D,20181030,000000,211.1600000,215.1800000,209.3050000,213.3500000,1340324
US1.AAPL,D,20181031,000000,217.7400000,220.4300000,216.6600000,218.8500000,1961984
US1.AAPL,D,20181101,000000,219.0600000,222.3600000,216.8100000,222.0600000,1606680
US1.AAPL,D,20181102,000000,209.5200000,213.6400000,205.4300000,207.0900000,2989875
US1.AAPL,D,20181105,000000,204.2600000,204.2600000,198.1700000,201.5600000,2751312
US1.AAPL,D,20181106,000000,201.9900000,204.6800000,201.6900000,203.9300000,1070265
US1.AAPL,D,20181107,000000,205.9600000,210.0000000,204.1500000,210.0000000,1274398
US1.AAPL,D,20181108,000000,210.0000000,210.1100000,206.7800000,208.4900000,1076393
US1.AAPL,D,20181109,000000,205.5500000,206.0000000,202.2800000,204.5300000,1581035
US1.AAPL,D,20181112,000000,198.9400000,199.8200000,193.8000000,194.1800000,2305079
US1.AAPL,D,20181113,000000,191.6600000,197.1700000,191.4800000,192.2300000,2547740
US1.AAPL,D,20181114,000000,193.7350000,194.4500000,185.9400000,186.7300000,3611996
US1.AAPL,D,20181115,000000,188.4100000,191.9400000,186.9000000,191.4200000,2428971
US1.AAPL,D,20181116,000000,190.5300000,194.9500000,189.4900000,193.5500000,2196314
US1.AAPL,D,20181119,000000,190.0000000,190.7000000,185.0000000,185.8600000,2300980
US1.AAPL,D,20181120,000000,178.4100000,181.4700000,175.5100000,176.8900000,3934939
US1.AAPL,D,20181121,000000,179.6000000,180.2700000,176.5500000,176.7700000,1502077
US1.AAPL,D,20181123,000000,174.9900000,176.5400000,172.1000000,172.2800000,1154797
US1.AAPL,D,20181126,000000,174.1750000,174.9400000,170.2600000,174.6200000,1553758
US1.AAPL,D,20181127,000000,171.7700000,174.7700000,170.9000000,174.2500000,1622719
US1.AAPL,D,20181128,000000,176.7100000,181.2600000,174.9400000,181.0000000,1834724
US1.AAPL,D,20181129,000000,182.7000000,182.7700000,177.7000000,179.5400000,1801808
US1.AAPL,D,20181130,000000,180.3300000,180.3300000,177.0400000,178.6100000,1567621
US1.AAPL,D,20181203,000000,184.4400000,184.9200000,181.2300000,184.9000000,1677994
US1.AAPL,D,20181204,000000,180.8900000,182.3800000,176.2700000,176.7400000,1675935
US1.AAPL,D,20181206,000000,171.7800000,174.7800000,170.4300000,174.7600000,2194950
US1.AAPL,D,20181207,000000,173.5800000,174.4900000,168.3300000,168.4300000,2129716
US1.AAPL,D,20181210,000000,165.0000000,170.0700000,163.7500000,169.6100000,3173622
US1.AAPL,D,20181211,000000,171.7500000,171.7600000,167.0000000,168.5900000,2008341
US1.AAPL,D,20181212,000000,170.3200000,171.9100000,169.0300000,169.0900000,1541844
US1.AAPL,D,20181213,000000,170.4400000,172.5600000,169.6100000,170.9500000,1634144
US1.AAPL,D,20181214,000000,169.0000000,169.0400000,165.2800000,165.4000000,2280014
US1.AAPL,D,20181217,000000,165.5800000,168.3500000,162.7300000,164.1000000,2292293
US1.AAPL,D,20181218,000000,165.2500000,167.5200000,164.4000000,165.8100000,1614777
US1.AAPL,D,20181219,000000,165.9400000,167.4300000,159.1400000,160.7600000,2661229
US1.AAPL,D,20181220,000000,160.4000000,162.0600000,155.3000000,156.8700000,3955605
US1.AAPL,D,20181221,000000,156.7800000,158.1400000,149.6400000,150.8000000,3213434
US1.AAPL,D,20181224,000000,148.1200000,151.5100000,146.6200000,146.6400000,1483113
US1.AAPL,D,20181226,000000,148.1400000,157.2200000,146.7300000,157.1500000,3035953
US1.AAPL,D,20181227,000000,155.9000000,156.5900000,150.0800000,156.4700000,2688875
US1.AAPL,D,20181228,000000,157.4700000,158.5200000,154.5500000,156.1700000,2276212
US1.AAPL,D,20181231,000000,158.5000000,159.3300000,156.5100000,157.7500000,1319438
US1.AAPL,D,20190102,000000,154.9000000,158.8000000,154.2500000,157.8800000,1621545
US1.AAPL,D,20190103,000000,143.9800000,145.7100000,142.0000000,142.0850000,3532590
US1.AAPL,D,20190104,000000,144.4500000,148.5200000,143.8000000,148.2700000,2364907
US1.AAPL,D,20190107,000000,148.6600000,148.8200000,145.9100000,147.8300000,2671122
US1.AAPL,D,20190108,000000,149.7400000,151.8000000,148.5300000,150.8000000,1864845
US1.AAPL,D,20190109,000000,151.5500000,154.5100000,149.6700000,153.3400000,2360624
US1.AAPL,D,20190110,000000,152.5000000,153.9600000,150.8700000,153.7800000,1539551
US1.AAPL,D,20190111,000000,152.8800000,153.6700000,151.5150000,152.1600000,1373133
US1.AAPL,D,20190114,000000,150.9600000,151.2500000,149.2200000,149.9800000,1702529
US1.AAPL,D,20190115,000000,150.2700000,153.3900000,150.0500000,153.1000000,1410558
US1.AAPL,D,20190116,000000,153.0500000,155.8600000,153.0000000,154.9000000,1324168
US1.AAPL,D,20190117,000000,154.2400000,157.6500000,153.2700000,155.8600000,1644952
US1.AAPL,D,20190118,000000,157.5300000,157.8700000,155.9900000,156.8200000,1474163
US1.AAPL,D,20190122,000000,156.4100000,156.6900000,152.6800000,153.7000000,1293386
US1.AAPL,D,20190123,000000,154.0800000,155.1300000,151.7200000,153.9000000,1169072
US1.AAPL,D,20190124,000000,153.8500000,154.4800000,151.7400000,152.6900000,1295207
US1.AAPL,D,20190125,000000,155.3000000,158.1300000,154.3200000,157.6900000,1506179
US1.AAPL,D,20190128,000000,155.7800000,156.3200000,153.6700000,156.3200000,997950
US1.AAPL,D,20190129,000000,156.2500000,158.1200000,154.1200000,154.6600000,1375082
US1.AAPL,D,20190130,000000,163.2400000,166.1400000,160.2600000,165.2400000,2690784
US1.AAPL,D,20190131,000000,166.1100000,169.0000000,164.5700000,166.2800000,1866874
US1.AAPL,D,20190201,000000,166.9600000,168.9800000,165.9500000,166.5700000,1577981
US1.AAPL,D,20190204,000000,167.4000000,171.6550000,167.3600000,171.2400000,1736584
US1.AAPL,D,20190205,000000,172.8600000,175.0800000,172.3600000,174.1100000,1910472
US1.AAPL,D,20190206,000000,174.8000000,175.5700000,172.8600000,174.2800000,1483647
US1.AAPL,D,20190207,000000,172.3400000,173.9300000,170.3400000,171.0100000,1923881
US1.AAPL,D,20190208,000000,168.9000000,170.6400000,168.4400000,170.5100000,1467593
US1.AAPL,D,20190211,000000,171.1450000,171.1600000,169.2500000,169.4700000,1081411
US1.AAPL,D,20190212,000000,170.1500000,171.0000000,169.7000000,170.8800000,960145
US1.AAPL,D,20190213,000000,171.5700000,172.4700000,169.9200000,170.1700000,1084778
US1.AAPL,D,20190214,000000,169.7000000,171.2600000,169.3900000,170.7900000,1242375
US1.AAPL,D,20190215,000000,171.2600000,171.7000000,169.7600000,170.3500000,1234921
US1.AAPL,D,20190219,000000,169.5000000,171.4400000,169.5000000,170.9200000,720892
US1.AAPL,D,20190220,000000,171.1800000,173.3200000,171.0000000,172.0700000,1131534
US1.AAPL,D,20190221,000000,171.7600000,172.3500000,170.3100000,171.1300000,1007568
US1.AAPL,D,20190222,000000,171.3900000,172.9800000,171.3900000,172.9700000,968692
US1.AAPL,D,20190225,000000,174.2500000,175.8700000,173.9500000,174.2400000,1339516
US1.AAPL,D,20190226,000000,173.6900000,175.3000000,173.1900000,174.3300000,986144
US1.AAPL,D,20190227,000000,173.2400000,174.9900000,172.7400000,174.8700000,1072721
US1.AAPL,D,20190228,000000,174.3200000,174.9000000,172.9200000,173.2800000,1408580
US1.AAPL,D,20190301,000000,174.3500000,175.1400000,172.8900000,174.8900000,1411913
US1.AAPL,D,20190304,000000,176.0000000,177.7400000,173.9800000,175.8500000,1928499
US1.AAPL,D,20190305,000000,175.8900000,175.9400000,174.5500000,175.5200000,1022910
US1.AAPL,D,20190306,000000,174.6800000,175.4900000,173.9400000,174.5100000,1285160
US1.AAPL,D,20190307,000000,173.9500000,174.3700000,172.0200000,172.4700000,1612757
US1.AAPL,D,20190308,000000,170.3200000,173.0500000,169.5000000,172.9300000,1607869
US1.AAPL,D,20190311,000000,175.6100000,179.1200000,175.3700000,179.0000000,1632102
US1.AAPL,D,20190312,000000,179.9500000,182.6600000,179.3800000,180.9800000,2247373
US1.AAPL,D,20190313,000000,182.2900000,183.2300000,180.9200000,181.7000000,1701438
US1.AAPL,D,20190314,000000,183.9600000,184.0900000,182.5700000,183.7400000,1383101
US1.AAPL,D,20190315,000000,184.8200000,187.3200000,183.7500000,186.0900000,1806386
US1.AAPL,D,20190318,000000,185.8300000,188.3800000,185.7900000,188.0500000,1399132
US1.AAPL,D,20190319,000000,188.4400000,188.9800000,185.9300000,186.5700000,1787215
US1.AAPL,D,20190320,000000,186.2200000,189.4900000,184.7300000,188.1500000,2149166
US1.AAPL,D,20190321,000000,190.1100000,196.3200000,189.8100000,195.0100000,2766398
US1.AAPL,D,20190322,000000,195.3000000,197.6600000,190.7900000,191.0500000,2551458
US1.AAPL,D,20190325,000000,191.5300000,191.9400000,186.6300000,188.7600000,2501039
US1.AAPL,D,20190326,000000,191.5700000,192.8800000,184.6000000,186.7800000,2481897
US1.AAPL,D,20190327,000000,188.7500000,189.7500000,186.6000000,188.4800000,1364658
US1.AAPL,D,20190328,000000,188.9300000,189.5500000,187.5400000,188.7000000,1331315
US1.AAPL,D,20190329,000000,189.9700000,190.0100000,188.5500000,189.9400000,1153166
US1.AAPL,D,20190401,000000,191.6300000,191.6600000,188.3900000,191.2100000,1624761
US1.AAPL,D,20190402,000000,191.1300000,194.4600000,191.1100000,194.0400000,1367821
US1.AAPL,D,20190403,000000,193.2800000,196.5000000,193.1900000,195.3600000,1410875
US1.AAPL,D,20190404,000000,194.8400000,196.3700000,194.8000000,195.7200000,1165086
US1.AAPL,D,20190405,000000,196.4500000,197.0700000,195.9600000,197.0600000,1070564
US1.AAPL,D,20190408,000000,196.4200000,200.2100000,196.3700000,200.0800000,1109622
US1.AAPL,D,20190409,000000,200.3700000,202.8500000,199.2400000,199.6000000,1698985
US1.AAPL,D,20190410,000000,198.7600000,200.7300000,198.1800000,200.6500000,1121838
US1.AAPL,D,20190411,000000,200.7900000,200.9200000,198.4600000,198.9400000,1307602
US1.AAPL,D,20190412,000000,199.2000000,200.1200000,196.2400000,198.8900000,1769339
US1.AAPL,D,20190415,000000,198.6000000,199.8200000,198.0100000,199.2300000,1053777
US1.AAPL,D,20190416,000000,199.3900000,201.3600000,198.5600000,199.2500000,1781284
US1.AAPL,D,20190417,000000,199.3000000,203.3800000,198.6400000,203.1600000,1723528
US1.AAPL,D,20190418,000000,203.2100000,204.1400000,202.5200000,203.8500000,1260916
US1.AAPL,D,20190422,000000,202.6700000,204.9400000,202.3700000,204.6300000,988441
US1.AAPL,D,20190423,000000,204.4800000,207.7500000,203.9100000,207.5000000,1480636
US1.AAPL,D,20190424,000000,207.2600000,208.4800000,207.0500000,207.0900000,1084237
US1.AAPL,D,20190425,000000,206.8300000,207.7400000,205.1300000,205.2200000,1377503
US1.AAPL,D,20190426,000000,204.8900000,204.9400000,202.1200000,204.2900000,1359337
US1.AAPL,D,20190429,000000,204.3300000,205.9700000,203.9000000,204.5900000,1057906
US1.AAPL,D,20190430,000000,203.0000000,203.3900000,199.1400000,200.5700000,2311233
US1.AAPL,D,20190501,000000,210.1200000,215.3100000,209.2500000,210.5700000,3182386
US1.AAPL,D,20190502,000000,209.6500000,212.6300000,208.1800000,209.1800000,1956418
US1.AAPL,D,20190503,000000,210.7300000,211.7900000,210.2300000,211.7200000,1157094
US1.AAPL,D,20190506,000000,204.1700000,208.8300000,203.5300000,208.5200000,1830729
US1.AAPL,D,20190507,000000,205.8900000,207.3900000,200.8400000,202.8900000,1831645
US1.AAPL,D,20190508,000000,202.0600000,205.3300000,201.7600000,202.9000000,1286385
US1.AAPL,D,20190509,000000,200.5300000,201.6800000,196.6700000,200.6800000,1904162
US1.AAPL,D,20190510,000000,197.4400000,198.8100000,192.7700000,197.3000000,2455083
US1.AAPL,D,20190513,000000,187.5000000,189.4800000,184.7200000,185.7100000,2101071
US1.AAPL,D,20190514,000000,186.3700000,189.7000000,185.4100000,188.6200000,1579746
US1.AAPL,D,20190515,000000,186.2800000,191.7400000,186.0200000,190.9500000,1454345
US1.AAPL,D,20190516,000000,189.6500000,192.4600000,188.8400000,190.1500000,1423772
US1.AAPL,D,20190517,000000,186.7600000,190.8800000,186.7600000,188.9600000,1402633
US1.AAPL,D,20190520,000000,183.5100000,184.3400000,180.3200000,183.0900000,1753819
US1.AAPL,D,20190521,000000,185.2100000,187.9900000,184.7100000,186.6000000,1318184
US1.AAPL,D,20190522,000000,184.5900000,185.7100000,182.5700000,182.7700000,1564113
US1.AAPL,D,20190523,000000,179.8000000,180.5300000,177.8100000,179.6700000,1814393
US1.AAPL,D,20190524,000000,180.3000000,182.1400000,178.6200000,179.0600000,1357817
US1.AAPL,D,20190528,000000,178.9200000,180.5900000,177.9200000,178.1700000,1199781
US1.AAPL,D,20190529,000000,176.4000000,179.3300000,176.0000000,177.4700000,1159345
US1.AAPL,D,20190530,000000,177.9900000,179.2300000,176.6700000,178.2600000,1104658
US1.AAPL,D,20190531,000000,176.2400000,177.9800000,175.0000000,175.0100000,1482848
US1.AAPL,D,20190603,000000,175.5100000,177.9200000,170.2800000,173.2100000,1785321
US1.AAPL,D,20190604,000000,175.4400000,179.8200000,174.5500000,179.7300000,1968835
US1.AAPL,D,20190605,000000,184.2500000,184.9800000,181.1600000,182.5600000,1881676
US1.AAPL,D,20190606,000000,183.0800000,185.4400000,182.1600000,185.2300000,1405740
US1.AAPL,D,20190607,000000,186.6400000,191.9100000,185.8100000,190.1500000,2355392
US1.AAPL,D,20190610,000000,191.6750000,195.3700000,191.6750000,192.5200000,1653092
US1.AAPL,D,20190611,000000,194.9300000,195.9900000,193.6000000,194.8050000,1321493
US1.AAPL,D,20190612,000000,193.9500000,195.9400000,193.4700000,194.1600000,944944
US1.AAPL,D,20190613,000000,194.7000000,196.7900000,193.7200000,194.7300000,1061211
US1.AAPL,D,20190614,000000,191.5450000,193.5800000,190.3000000,192.8300000,1108675
US1.AAPL,D,20190617,000000,192.8600000,194.9300000,192.2100000,193.9100000,748281
US1.AAPL,D,20190618,000000,195.9800000,200.2900000,195.2300000,198.5100000,1543156
US1.AAPL,D,20190619,000000,199.6800000,199.8800000,197.3500000,197.8600000,1123132
US1.AAPL,D,20190620,000000,200.3700000,200.5400000,198.0300000,199.4100000,963129
US1.AAPL,D,20190621,000000,198.5800000,200.8300000,198.2100000,198.7700000,1455472
US1.AAPL,D,20190624,000000,198.6400000,200.1500000,198.2200000,198.5600000,784725
US1.AAPL,D,20190625,000000,198.5600000,199.2600000,195.3600000,195.5700000,1211670
US1.AAPL,D,20190626,000000,197.8700000,200.9900000,197.3700000,199.8000000,1569316
US1.AAPL,D,20190627,000000,200.1500000,201.5650000,199.5700000,199.7400000,864322
US1.AAPL,D,20190628,000000,198.6600000,199.4500000,197.0500000,197.9300000,1061831
US1.AAPL,D,20190701,000000,203.1700000,204.4800000,200.6500000,201.4600000,1078126
US1.AAPL,D,20190702,000000,201.4550000,203.1100000,201.3800000,202.7300000,687106
US1.AAPL,D,20190703,000000,203.1800000,204.4200000,202.7000000,204.4000000,393810
US1.AAPL,D,20190705,000000,203.0400000,205.0800000,202.9500000,204.2200000,761285
US1.AAPL,D,20190708,000000,200.8100000,201.3800000,198.4100000,199.9900000,1049990
US1.AAPL,D,20190709,000000,199.2100000,201.4800000,198.8300000,201.2500000,1025723
US1.AAPL,D,20190710,000000,201.9450000,203.7100000,201.5900000,203.1700000,839629
US1.AAPL,D,20190711,000000,203.1600000,204.3800000,201.8000000,201.8200000,1051170
US1.AAPL,D,20190712,000000,202.4300000,204.0000000,202.2400000,203.2400000,999464
US1.AAPL,D,20190715,000000,204.0600000,205.8600000,204.0300000,205.1800000,763509
US1.AAPL,D,20190716,000000,204.7000000,206.1100000,203.5100000,204.4700000,756159
US1.AAPL,D,20190717,000000,204.1600000,205.0900000,203.2800000,203.2800000,740513
US1.AAPL,D,20190718,000000,203.8900000,205.8750000,203.7250000,205.6300000,997875
US1.AAPL,D,20190719,000000,205.8100000,206.5000000,202.3700000,202.5800000,1120709
US1.AAPL,D,20190722,000000,203.6500000,207.2100000,203.6400000,207.2100000,1207056
US1.AAPL,D,20190723,000000,208.3700000,208.9100000,207.3000000,208.8400000,902471
US1.AAPL,D,20190724,000000,207.6700000,209.1400000,207.1800000,208.6300000,686671
US1.AAPL,D,20190725,000000,208.8700000,209.2200000,206.7450000,207.1000000,748298
US1.AAPL,D,20190726,000000,207.5800000,209.7200000,207.4100000,207.8400000,1042863
US1.AAPL,D,20190729,000000,208.5000000,210.6400000,208.4600000,209.6800000,1126399
US1.AAPL,D,20190730,000000,208.7300000,210.1500000,207.3100000,208.8900000,1553775
US1.AAPL,D,20190731,000000,216.4200000,221.3600000,211.3600000,213.0400000,4202221
US1.AAPL,D,20190801,000000,213.9000000,218.0250000,206.7700000,208.4100000,2438893
US1.AAPL,D,20190802,000000,205.0600000,206.4200000,201.6400000,203.9600000,2820369
US1.AAPL,D,20190805,000000,197.8400000,198.6300000,192.5900000,193.1900000,2922834
US1.AAPL,D,20190806,000000,196.4350000,198.0500000,194.0400000,196.9200000,2185491
US1.AAPL,D,20190807,000000,195.4800000,199.5500000,193.8700000,199.1500000,1571605
US1.AAPL,D,20190808,000000,200.5500000,203.4950000,199.4800000,203.3400000,1649102
US1.AAPL,D,20190809,000000,201.2900000,202.7600000,199.3200000,200.9400000,1025375
US1.AAPL,D,20190812,000000,199.5900000,202.0400000,199.1500000,200.4900000,899844
US1.AAPL,D,20190813,000000,201.0000000,212.1200000,200.8300000,209.1600000,1637638
US1.AAPL,D,20190814,000000,203.0100000,206.4300000,202.6000000,202.8200000,2024336
US1.AAPL,D,20190815,000000,203.3500000,205.1200000,199.7300000,201.7200000,1245785
US1.AAPL,D,20190816,000000,204.0300000,207.1500000,203.8600000,206.5700000,1959948
US1.AAPL,D,20190819,000000,210.6800000,212.7100000,210.1000000,210.3200000,1524047
US1.AAPL,D,20190820,000000,210.7800000,213.3500000,210.5000000,210.5700000,1748645
US1.AAPL,D,20190821,000000,212.9900000,213.6500000,211.8600000,212.6200000,1301203
US1.AAPL,D,20190822,000000,213.1900000,214.4300000,210.7800000,212.4500000,1289616
US1.AAPL,D,20190823,000000,209.3800000,212.0500000,201.8600000,202.7900000,2220761
US1.AAPL,D,20190826,000000,205.9100000,207.1900000,205.0600000,206.3100000,1457324
US1.AAPL,D,20190827,000000,207.9100000,208.5400000,203.5400000,204.2400000,1075525
US1.AAPL,D,20190828,000000,204.1700000,205.7000000,203.3500000,205.4100000,979883
US1.AAPL,D,20190829,000000,208.4000000,209.3000000,206.7000000,209.1000000,1280125
US1.AAPL,D,20190830,000000,210.1600000,210.4300000,207.2200000,208.4100000,1110359
US1.AAPL,D,20190903,000000,206.2100000,206.9800000,204.2300000,205.6950000,1253964
US1.AAPL,D,20190904,000000,208.4000000,209.4600000,207.3400000,209.1700000,1127582
US1.AAPL,D,20190905,000000,211.9800000,213.9600000,211.5100000,213.2400000,1405517
US1.AAPL,D,20190906,000000,214.1300000,214.3900000,212.5200000,213.3300000,1366580
US1.AAPL,D,20190909,000000,214.7500000,216.4400000,213.8500000,214.2000000,1666717
US1.AAPL,D,20190910,000000,213.7900000,216.7700000,211.7100000,216.7700000,1743436
US1.AAPL,D,20190911,000000,218.0750000,223.5950000,217.7500000,223.4700000,2843367
US1.AAPL,D,20190912,000000,224.7500000,226.3250000,222.8800000,223.0900000,1677487
US1.AAPL,D,20190913,000000,219.7600000,220.7800000,217.0200000,218.5250000,2566494
US1.AAPL,D,20190916,000000,217.6350000,220.1100000,217.5700000,219.8900000,1040049
US1.AAPL,D,20190917,000000,219.9600000,220.8100000,219.1300000,220.7300000,999797
US1.AAPL,D,20190918,000000,221.0900000,222.7900000,219.4600000,222.6200000,1502572
US1.AAPL,D,20190919,000000,222.1500000,223.7600000,220.3900000,220.9600000,1403024
US1.AAPL,D,20190920,000000,221.3900000,222.5200000,217.4800000,217.6700000,1680918
US1.AAPL,D,20190923,000000,218.9200000,219.8300000,217.7100000,218.7000000,627718
US1.AAPL,D,20190924,000000,221.0000000,222.4800000,217.2300000,217.5900000,1634829
US1.AAPL,D,20190925,000000,218.5500000,221.4600000,217.1700000,221.0500000,1321914
US1.AAPL,D,20190926,000000,219.9500000,220.9300000,218.8300000,219.5100000,982409
US1.AAPL,D,20190927,000000,220.5250000,220.9300000,217.3100000,218.7300000,1455003
US1.AAPL,D,20190930,000000,220.9700000,224.5800000,220.8400000,224.0600000,1201437
